<<<<<<< HEAD
facility_id,facility_name,address,state,zip_code,hospital_ownership,hospital_overall_rating,count_of_mort_measures_better,count_of_safety_measures_better,count_of_readm_measures_better
281313,GOTHENBURG HEALTH,PO BOX 469 910 20TH ST,GOTHENBURG,NE,69138,DAWSON,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
281314,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,"P O BOX 428, 531 BEEBE ST",OSCEOLA,NE,68651,POLK,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281315,BRODSTONE HEALTHCARE,"P O BOX 187, 520 EAST 10TH ST",SUPERIOR,NE,68978,NUCKOLLS,Critical Access Hospitals,Proprietary,Yes,0.0,0.0,0.0,0.0,0.0
281316,WEBSTER COUNTY COMMUNITY HOSPITAL,"P O BOX 465, 621 N FRANKLIN ST",RED CLOUD,NE,68970,WEBSTER,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281318,MORRILL COUNTY COMMUNITY HOSPITAL,1313 S STREET,BRIDGEPORT,NE,69336,MORRILL,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281319,JEFFERSON COMMUNITY HEALTH & LIFE,"P O BOX 277, 2200 H ST",FAIRBURY,NE,68352,JEFFERSON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281320,MEMORIAL HOSPITAL,1423 SEVENTH ST,AURORA,NE,68818,HAMILTON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281322,ST FRANCIS MEMORIAL HOSPITAL,430 NORTH MONITOR ST,WEST POINT,NE,68788,CUMING,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,1.0,1.0
281323,CHI HEALTH SCHUYLER,104 WEST 17TH ST,SCHUYLER,NE,68661,COLFAX,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281324,NEMAHA COUNTY HOSPITAL,2022 13TH STREET,AUBURN,NE,68305,NEMAHA,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281325,BROWN COUNTY HOSPITAL,945 EAST ZERO ST,AINSWORTH,NE,69210,BROWN,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281326,ANTELOPE MEMORIAL HOSPITAL,"P O BOX 229, 102 WEST 9TH ST",NELIGH,NE,68756,ANTELOPE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281327,COZAD COMMUNITY HOSPITAL,"P O BOX 108, 300 EAST 12TH ST",COZAD,NE,69130,DAWSON,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
281328,MERRICK MEDICAL CENTER,1715  26TH ST,CENTRAL CITY,NE,68826,MERRICK,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281329,AVERA ST ANTHONY'S HOSPITAL,300 NORTH 2ND ST,O' NEILL,NE,68763,HOLT,Critical Access Hospitals,Voluntary non-profit - Church,Yes,0.0,0.0,0.0,0.0,0.0
281331,AVERA CREIGHTON HOSPITAL,"P O BOX 186, 1503 MAIN ST",CREIGHTON,NE,68729,KNOX,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281332,BUTLER COUNTY HEALTH,372 SOUTH 9TH STREET,DAVID CITY,NE,68632,BUTLER,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281333,ROCK COUNTY HOSPITAL,102 EAST SOUTH STREET,BASSETT,NE,68714,HOLT,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281334,BOONE COUNTY HEALTH CENTER,"P O BOX 151, 723 WEST FAIRVIEW ST",ALBION,NE,68620,BOONE,Critical Access Hospitals,Government - Local,Yes,5.0,0.0,0.0,0.0,0.0
281335,CALLAWAY DISTRICT HOSPITAL,"P O BOX 100, 211 E KIMBALL",CALLAWAY,NE,68825,CUSTER,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
281336,YORK GENERAL HEALTH CARE SERVICES,2222 LINCOLN AVE,YORK,NE,68467,YORK,Critical Access Hospitals,Voluntary non-profit - Private,Yes,4.0,0.0,0.0,0.0,0.0
281338,HOWARD COUNTY MEDICAL CENTER,"P O BOX 406, 1113 SHERMAN ST",ST PAUL,NE,68873,HOWARD,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.0,0.0,0.0,0.0,0.0
281339,MEMORIAL HEALTH CARE SYSTEMS,300 NORTH COLUMBIA AVE,SEWARD,NE,68434,SEWARD,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281340,DUNDY COUNTY HOSPITAL,"P O BOX 626, 1313 NORTH CHEYENNE ST",BENKELMAN,NE,69021,DUNDY,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281341,CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES,825 CENTENNIAL DRIVE,CHADRON,NE,69337,DAWES,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281342,CHI HEALTH ST. MARY'S,1301 GRUNDMAN BLVD,NEBRASKA CITY,NE,68410,OTOE,Critical Access Hospitals,Voluntary non-profit - Church,Yes,0.0,0.0,0.0,0.0,0.0
281343,WEST HOLT MEMORIAL HOSPITAL,406 W NEELY ST,ATKINSON,NE,68713,HOLT,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281344,CHERRY COUNTY HOSPITAL,510 NORTH GREEN ST,VALENTINE,NE,69201,CHERRY,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281345,PROVIDENCE MEDICAL CENTER,1200 PROVIDENCE RD,WAYNE,NE,68787,WAYNE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281346,CHI HEALTH PLAINVIEW HOSPITAL,"P O BOX 489, 704 NORTH THIRD ST",PLAINVIEW,NE,68769,PIERCE,Critical Access Hospitals,Voluntary non-profit - Church,Yes,0.0,0.0,0.0,0.0,0.0
281347,OSMOND GENERAL HOSPITAL,402 NORTH MAPLE ST,OSMOND,NE,68765,PIERCE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281348,TRI VALLEY HEALTH SYSTEM,1305 WEST HIGHWAY 6/34,CAMBRIDGE,NE,69022,FURNAS,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281349,PENDER COMMUNITY HOSPITAL,"100 HOSPITAL DRIVE, PO BOX 100",PENDER,NE,68047,THURSTON,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281350,JOHNSON COUNTY HOSPITAL,202 HIGH ST,TECUMSEH,NE,68450,JOHNSON,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281351,CHASE COUNTY COMMUNITY HOSPITAL,"P O BOX 819, 600 W 12TH ST",IMPERIAL,NE,69033,CHASE,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281352,"COMMUNITY MEDICAL CENTER, INC","P O BOX 399, 3307 BILL SCHOCK BOULEVARD",FALLS CITY,NE,68355,RICHARDSON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,4.0,0.0,0.0,0.0,0.0
281353,VALLEY COUNTY HEALTH SYSTEM,2707 L STREET,ORD,NE,68862,VALLEY,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281354,CRETE AREA MEDICAL CENTER,2910 BETTEN DR,CRETE,NE,68333,SALINE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281355,OGALLALA COMMUNITY HOSPITAL,2601 NORTH SPRUCE ST,OGALLALA,NE,69153,KEITH,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
281356,PERKINS COUNTY HEALTH SERVICES,900 LINCOLN AVE,GRANT,NE,69140,PERKINS,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
281357,SIDNEY REGIONAL MEDICAL CENTER,1000 POLE CREEK CROSSING,SIDNEY,NE,69162,CHEYENNE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281358,GORDON MEMORIAL HOSPITAL DISTRICT,300 EAST 8TH ST,GORDON,NE,69343,SHERIDAN,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
281359,MEMORIAL COMMUNITY HOSPITAL & HEALTH SYSTEM,810 NORTH 22ND ST,BLAIR,NE,68008,WASHINGTON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281360,BOX BUTTE GENERAL HOSPITAL,"P O BOX 810, 2101 BOX BUTTE AVE",ALLIANCE,NE,69301,BOX BUTTE,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
281361,LEXINGTON REGIONAL HEALTH CENTER,"P O BOX 980, 1201 NORTH ERIE ST",LEXINGTON,NE,68850,DAWSON,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
281362,PHELPS MEMORIAL HEALTH CENTER,1215 TIBBALS ST,HOLDREGE,NE,68949,PHELPS,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
281363,COMMUNITY HOSPITAL,"P O BOX 1328, 1301 EAST H ST",MCCOOK,NE,69001,RED WILLOW,Critical Access Hospitals,Voluntary non-profit - Other,Yes,3.0,0.0,0.0,0.0,0.0
281364,"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC","P O BOX 278, 4800 HOSPITAL PARKWAY",BEATRICE,NE,68310,GAGE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,1.0,0.0,0.0,1.0,1.0
281365,JENNIE M MELHAM MEMORIAL MEDICAL CENTER,145 MEMORIAL DRIVE,BROKEN BOW,NE,68822,CUSTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
283300,BOYS TOWN NATIONAL RESEARCH HOSPITAL,14000 BOYS TOWN HOSPITAL ROAD,BOYS TOWN,NE,68010,DOUGLAS,Childrens,Voluntary non-profit - Private,No,0.0,0.0,0.0,0.0,0.0
283301,CHILDREN'S NEBRASKA,8200 DODGE ST,OMAHA,NE,68114,DOUGLAS,Childrens,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
284003,LINCOLN REGIONAL CENTER,801 W PROSPECTOR PLACE,LINCOLN,NE,68522,LANCASTER,Psychiatric,Government - State,No,0.0,0.0,0.0,0.0,0.0
284009,DOUGLAS COUNTY COMMUNITY MENTAL HEALTH CENTER,4102 WOOLWORTH AVE,OMAHA,NE,68105,DOUGLAS,Psychiatric,Government - Local,No,0.0,0.0,0.0,0.0,0.0
290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,WASHOE,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,0.0,2.0,0.0,2.0
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,CLARK,Acute Care Hospitals,Proprietary,Yes,1.0,1.0,2.0,0.0,3.0
290005,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,89030,CLARK,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1.0,1.0,0.0,0.0,1.0
290007,UNIVERSITY MEDICAL CENTER,1800 W CHARLESTON BLVD,LAS VEGAS,NV,89102,CLARK,Acute Care Hospitals,Voluntary non-profit - Other,Yes,2.0,0.0,1.0,0.0,1.0
290008,NORTHEASTERN NEVADA REGIONAL HOSPITAL,2001 ERRECART BLVD,ELKO,NV,89801,ELKO,Acute Care Hospitals,Proprietary,Yes,1.0,0.0,0.0,0.0,0.0
290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,WASHOE,Acute Care Hospitals,Proprietary,Yes,3.0,0.0,1.0,0.0,1.0
290012,SAINT ROSE DOMINICAN HOSPITALS - ROSE DE LIMA,102 E LAKE MEAD DR,HENDERSON,NV,89015,CLARK,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,CARSON CITY,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,0.0,0.0,2.0,2.0
29001F,99th Medical Group (Nellis AFB),99 MDG 4700 Las Vegas Blvd,Nellis AFB,NV,89191,CLARK,Acute Care - Department of Defense,Department of Defense,Yes,0.0,0.0,0.0,0.0,0.0
290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,CLARK,Acute Care Hospitals,Proprietary,Yes,2.0,0.0,3.0,0.0,3.0
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,Acute Care - Veterans Administration,Veterans Health Administration,Yes,5.0,0.0,0.0,1.0,1.0
290032,NORTHERN NEVADA MEDICAL CENTER,2375 E PRATER WAY,SPARKS,NV,89434,WASHOE,Acute Care Hospitals,Proprietary,Yes,3.0,0.0,0.0,2.0,2.0
290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,CLARK,Acute Care Hospitals,Proprietary,Yes,4.0,2.0,1.0,0.0,3.0
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,CLARK,Acute Care Hospitals,Proprietary,Yes,2.0,0.0,2.0,0.0,2.0
290042,HARMON HOSPITAL,2170 EAST HARMON AVENUE,LAS VEGAS,NV,89119,CLARK,Acute Care Hospitals,Proprietary,No,0.0,0.0,0.0,0.0,0.0
290045,SAINT ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,CLARK,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,1.0,0.0,1.0
290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,CLARK,Acute Care Hospitals,Proprietary,Yes,2.0,0.0,2.0,0.0,2.0
290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,9300 WEST SUNSET RD,LAS VEGAS,NV,89148,CLARK,Acute Care Hospitals,Proprietary,Yes,4.0,2.0,2.0,0.0,4.0
290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,10101 DOUBLE R BLVD,RENO,NV,89521,WASHOE,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,0.0,0.0,0.0
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,Acute Care - Veterans Administration,Veterans Health Administration,Yes,4.0,2.0,0.0,0.0,2.0
290053,SAINT ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,8280 W WARM SPRINGS ROAD,LAS VEGAS,NV,89113,CLARK,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,1.0,0.0,1.0
290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 N DURANGO DR,LAS VEGAS,NV,89149,CLARK,Acute Care Hospitals,Proprietary,Yes,1.0,0.0,1.0,0.0,1.0
290057,HENDERSON HOSPITAL,1050 WEST GALLERIA DRIVE,HENDERSON,NV,89011,CLARK,Acute Care Hospitals,Proprietary,Yes,3.0,0.0,2.0,0.0,2.0
290058,SAINT ROSE DOMINICAN HOSPITALS - NORTH LAS VEGAS,1550 W CRAIG RANCH,NORTH LAS VEGAS,NV,89031,CLARK,Acute Care Hospitals,Proprietary,Yes,0.0,0.0,0.0,0.0,0.0
290061,NORTHERN NEVADA SIERRA MEDICAL CENTER,6500 LONGLEY LANE,RENO,NV,89511,WASHOE,Acute Care Hospitals,Proprietary,Yes,0.0,0.0,0.0,0.0,0.0
291300,MOUNT GRANT GENERAL HOSPITAL,200 SOUTH A ST,HAWTHORNE,NV,89415,MINERAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
291301,INCLINE VILLAGE COMMUNITY HOSPITAL,880 ALDER STREET,INCLINE VILLAGE,NV,89451,WASHOE,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
291302,WILLIAM BEE RIRIE HOSPITAL,1500 AVENUE H,ELY,NV,89301,WHITE PINE,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
291303,BATTLE MOUNTAIN GENERAL HOSPITAL,535 SOUTH HUMBOLDT STREET,BATTE MTN,NV,89820,LANDER,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
291304,PERSHING GENERAL HOSPITAL,855 6TH STREET/PO BOX 661,LOVELOCK,NV,89419,PERSHING,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
291306,CARSON VALLEY HEALTH,1107 HIGHWAY 395,GARDNERVILLE,NV,89410,DOUGLAS,Critical Access Hospitals,Voluntary non-profit - Private,Yes,4.0,0.0,0.0,0.0,0.0
291307,MESA VIEW REGIONAL HOSPITAL,1299 BERTHA HOWE AVENUE,MESQUITE,NV,89027,CLARK,Critical Access Hospitals,Proprietary,Yes,1.0,0.0,0.0,1.0,1.0
291308,HUMBOLDT GENERAL HOSPITAL,118 EAST HASKELL STREET,WINNEMUCCA,NV,89445,HUMBOLDT,Critical Access Hospitals,Government - Hospital District or Authority,Yes,2.0,0.0,0.0,0.0,0.0
291309,BOULDER CITY HOSPITAL,901 ADAMS BLVD,BOULDER CITY,NV,89005,CLARK,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
291311,DESERT VIEW HOSPITAL,360 SOUTH LOLA LANE,PAHRUMP,NV,89048,NYE,Critical Access Hospitals,Proprietary,Yes,3.0,0.0,0.0,0.0,0.0
291312,GROVER C DILS MEDICAL CENTER,"700 N SPRING ST, BOX 1010-C-ADM BLDG",CALIENTE,NV,89008,LINCOLN,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
291313,BANNER CHURCHILL COMMUNITY HOSPITAL,801 EAST WILLIAMS AVENUE,FALLON,NV,89406,CHURCHILL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,0.0,0.0,0.0
291314,SOUTH LYON MEDICAL CENTER,213 S WHITACRE/PO BOX 940,YERINGTON,NV,89447,LYON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
294000,DINI-TOWNSEND HOSPITAL AT NNMH,480 GALLETTI WAY,SPARKS,NV,89431,WASHOE,Psychiatric,Government - State,No,0.0,0.0,0.0,0.0,0.0
294002,SOUTHERN NEVADA ADULT MENTAL HEALTH SERVICES,6161 W CHARLESTON BLVD,LAS VEGAS,NV,89146,CLARK,Psychiatric,Government - State,No,0.0,0.0,0.0,0.0,0.0
294010,SPRING MOUNTAIN SAHARA,5460 WEST SAHARA,LAS VEGAS,NV,89146,CLARK,Psychiatric,Proprietary,No,0.0,0.0,0.0,0.0,0.0
294011,SPRING MOUNTAIN TREATMENT CENTER,7000 WEST SPRING MOUNTAIN ROAD,LAS VEGAS,NV,89117,CLARK,Psychiatric,Proprietary,No,0.0,0.0,0.0,0.0,0.0
294012,SEVEN HILLS BEHAVIORAL INSTITUTE,3021 W HORIZON RIDGE PKWY,HENDERSON,NV,89052,CLARK,Psychiatric,Proprietary,No,0.0,0.0,0.0,0.0,0.0
294013,"DESERT PARKWAY BEHAVIORAL HEALTHCARE HOSPITAL, LLC",3247 S MARYLAND PARKWAY,LAS VEGAS,NV,89109,CLARK,Psychiatric,Proprietary,No,0.0,0.0,0.0,0.0,0.0
294015,"RENO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",6940 SIERRA CENTER PKWY,RENO,NV,89511,WASHOE,Psychiatric,Proprietary,No,0.0,0.0,0.0,0.0,0.0
300001,CONCORD HOSPITAL,250 PLEASANT ST,CONCORD,NH,03301,MERRIMACK,Acute Care Hospitals,Voluntary non-profit - Private,No,3.0,0.0,2.0,0.0,2.0
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,LEBANON,NH,03756,GRAFTON,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,0.0,3.0,1.0,4.0
300005,CONCORD HOSPITAL- LACONIA,80 HIGHLAND ST,LACONIA,NH,03246,BELKNAP,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,0.0,0.0,0.0
300011,ST JOSEPH HOSPITAL,172 KINSLEY ST,NASHUA,NH,03060,HILLSBOROUGH,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4.0,0.0,1.0,0.0,1.0
300012,ELLIOT HOSPITAL,1 ELLIOT WAY,MANCHESTER,NH,03103,HILLSBOROUGH,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,2.0,0.0,2.0
300014,FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,ROCHESTER,NH,03867,STRAFFORD,Acute Care Hospitals,Proprietary,Yes,2.0,0.0,0.0,0.0,0.0
300017,PARKLAND MEDICAL CENTER,1 PARKLAND DRIVE,DERRY,NH,03038,ROCKINGHAM,Acute Care Hospitals,Proprietary,Yes,5.0,0.0,0.0,1.0,1.0
300018,WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVE,DOVER,NH,03820,STRAFFORD,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,1.0,1.0,0.0,2.0
300019,CHESHIRE MEDICAL CENTER,580 COURT STREET,KEENE,NH,03431,CHESHIRE,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,0.0,0.0,0.0
300020,SOUTHERN NH MEDICAL CENTER,8 PROSPECT STREET,NASHUA,NH,03060,HILLSBOROUGH,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,1.0,0.0,1.0
300023,EXETER HOSPITAL INC,5 ALUMNI DRIVE,EXETER,NH,03833,ROCKINGHAM,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5.0,0.0,1.0,0.0,1.0
300029,PORTSMOUTH REGIONAL HOSPITAL,333 BORTHWICK AVE,PORTSMOUTH,NH,03801,ROCKINGHAM,Acute Care Hospitals,Proprietary,Yes,3.0,0.0,1.0,0.0,1.0
300034,CATHOLIC MEDICAL CENTER,100 MCGREGOR STREET,MANCHESTER,NH,03102,HILLSBOROUGH,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,1.0,0.0,0.0,1.0
301300,UPPER CONNECTICUT VALLEY HOSPITAL,181 CORLISS LANE,COLEBROOK,NH,03576,COOS,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
301301,COTTAGE HOSPITAL,90 SWIFTWATER RD,WOODSVILLE,NH,03785,GRAFTON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,1.0,1.0
301302,LITTLETON REGIONAL HEALTHCARE,600 ST JOHNSBURY ROAD,LITTLETON,NH,03561,GRAFTON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,2.0,0.0,0.0,0.0,0.0
301303,WEEKS MEDICAL CENTER,173 MIDDLE STREET,LANCASTER,NH,03584,COOS,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
301304,NEW LONDON HOSPITAL,273 COUNTY ROAD,NEW LONDON,NH,03257,MERRIMACK,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,0.0,0.0,0.0
301305,ALICE PECK DAY MEMORIAL HOSPITAL,10 ALICE PECK DAY DRIVE,LEBANON,NH,03766,GRAFTON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
301306,CONCORD HOSPITAL- FRANKLIN,15 AIKEN AVENUE,FRANKLIN,NH,03235,MERRIMACK,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
301307,"MEMORIAL HOSPITAL, THE",3073 WHITE MOUNTAIN HIGHWAY,NORTH CONWAY,NH,03860,CARROLL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,2.0,0.0,0.0,0.0,0.0
301308,VALLEY REGIONAL HOSPITAL,243 ELM STREET,CLAREMONT,NH,03743,SULLIVAN,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
301309,MONADNOCK COMMUNITY HOSPITAL,452 OLD STREET ROAD,PETERBOROUGH,NH,03458,HILLSBOROUGH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,2.0,0.0,0.0,0.0,0.0
301310,ANDROSCOGGIN VALLEY HOSPITAL,59 PAGE HILL ROAD,BERLIN,NH,03570,COOS,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,0.0,1.0,1.0
301311,SPEARE MEMORIAL HOSPITAL,16 HOSPITAL ROAD,PLYMOUTH,NH,03264,GRAFTON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,2.0,0.0,0.0,0.0,0.0
301312,HUGGINS HOSPITAL,240 SOUTH MAIN STREET,WOLFEBORO,NH,03894,CARROLL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,0.0,1.0,1.0
304000,NEW HAMPSHIRE HOSPITAL,36 CLINTON STREET,CONCORD,NH,03301,MERRIMACK,Psychiatric,Government - State,Yes,0.0,0.0,0.0,0.0,0.0
304001,HAMPSTEAD HOSPITAL,218 EAST ROAD,HAMPSTEAD,NH,03841,ROCKINGHAM,Psychiatric,Proprietary,No,0.0,0.0,0.0,0.0,0.0
310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,07601,BERGEN,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5.0,3.0,4.0,2.0,9.0
310002,NEWARK BETH ISRAEL MEDICAL CENTER,201 LYONS AVE,NEWARK,NJ,07112,ESSEX,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,0.0,1.0,0.0,1.0
310003,PALISADES MEDICAL CENTER,7600 RIVER RD,NORTH BERGEN,NJ,07047,HUDSON,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,0.0,1.0,0.0,1.0
310005,HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,FLEMINGTON,NJ,08822,HUNTERDON,Acute Care Hospitals,Voluntary non-profit - Private,No,5.0,1.0,0.0,0.0,1.0
310006,ST MARY'S GENERAL HOSPITAL,350 BOULEVARD,PASSAIC,NJ,07055,PASSAIC,Acute Care Hospitals,Proprietary,Yes,3.0,0.0,1.0,0.0,1.0
310008,HOLY NAME MEDICAL CENTER,718 TEANECK RD,TEANECK,NJ,07666,BERGEN,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,3.0,0.0,3.0
